time,region,size,api_price,cli_price,pay_as_you_go_price,1_year_reserved_price,3_year_reserved_price,%_saving_pay_as_you_go,%_saving_1y_reserved,%_saving_3y_reserved
2021-06-04 00:10:39.600961-04:00,eastus,A8 v2,0.1272,,0.6,,,78.8,,
2021-06-04 00:10:39.600961-04:00,eastus,H8m,,,2.35,0.720662100456621,1.4191780821917808,,,
2021-06-04 00:10:39.600961-04:00,eastus,A4m v2,,,0.306,,,,,
2021-06-04 00:10:39.600961-04:00,eastus,NC8as T4 v3,0.175371,,0.752,0.4437214611872146,0.8573059360730594,76.67938829787235,60.47723282737329,79.54394194407456
2021-06-04 00:10:39.600961-04:00,eastus,D4as v4,0.042336,,0.192,0.11438356164383562,0.22100456621004566,77.95,62.98768862275449,80.8438347107438
2021-06-04 00:10:39.600961-04:00,eastus,D8as v4,0.084672,,0.384,0.22876712328767124,0.4420091324200913,77.95,62.98768862275449,80.8438347107438
2021-06-04 00:10:39.600961-04:00,eastus,DS3 v2,,,0.293,0.12351598173515982,0.24246575342465754,,,
2021-06-04 00:10:39.600961-04:00,eastus,F8s v2,,,0.338,0.19988584474885845,0.37203196347031964,,,
2021-06-04 00:10:39.600961-04:00,eastus,F4s v2,0.060857,,0.246,0.1,0.18595890410958904,75.26138211382114,39.143,67.27395211786373
2021-06-04 00:10:39.600961-04:00,eastus,E2s v3,0.044793,,0.126,0.07819634703196347,0.15,64.45,42.717272992700735,70.138
2021-06-04 00:10:39.600961-04:00,eastus,NC6s v3,,,3.06,1.9492009132420092,2.937557077625571,,,
2021-06-04 00:10:39.600961-04:00,eastus,E4s v3,,,0.328,0.15639269406392695,0.3,,,
2021-06-04 00:10:39.600961-04:00,eastus,E8s v3,0.179172,,0.656,0.3127853881278539,0.6001141552511415,72.68719512195122,42.717272992700735,70.14368042609853
2021-06-04 00:10:39.600961-04:00,eastus,NC12s v3,0.888624,,6.12,3.8984018264840183,5.875228310502283,85.48,77.20542828696925,84.87507288165233
2021-06-04 00:10:39.600961-04:00,eastus,NC4as T4 v3,0.122667,,0.526,0.31038812785388126,0.5996575342465753,76.67927756653992,60.47948069143067,79.54382410051399
2021-06-04 00:10:39.600961-04:00,eastus,H16,,,3.508,1.0756849315068493,2.118150684931507,,,
2021-06-04 00:10:39.600961-04:00,eastus,H8,0.251764,,0.543,0.5377853881278539,1.0590182648401827,53.63462246777164,53.18504266610062,76.22666120513098
2021-06-04 00:10:39.600961-04:00,westus,A4m v2,0.06237,,0.45,,,86.14,,
2021-06-04 00:10:39.600961-04:00,westus,A8 v2,0.084,,0.6,,,86.00000000000001,,
2021-06-04 00:10:39.600961-04:00,westus,NV6s v2,0.0767,,0.767,,,90.0,,
2021-06-04 00:10:39.600961-04:00,westus,H8m,,,2.156,0.9691780821917808,1.9773972602739727,,,
2021-06-04 00:10:39.600961-04:00,westus,NC8as T4 v3,0.1804,,0.902,0.5775114155251142,1.0287671232876712,80.0,68.76252223759637,82.46444740346205
2021-06-04 00:10:39.600961-04:00,westus,D4as v4,,,0.224,0.1343607305936073,0.2688356164383562,,,
2021-06-04 00:10:39.600961-04:00,westus,D8as v4,0.112134,,0.448,0.2688356164383562,0.5376712328767124,74.97008928571428,58.28900891719745,79.14450445859873
2021-06-04 00:10:39.600961-04:00,westus,F4s v2,0.066674,,0.288,0.12557077625570776,0.22945205479452055,76.84930555555555,46.90325090909091,70.9420776119403
2021-06-04 00:10:39.600961-04:00,westus,F8s v2,0.133348,,0.9204,0.2511415525114155,0.4589041095890411,85.51195132551065,46.90325090909091,70.9420776119403
2021-06-04 00:10:39.600961-04:00,westus,DS3 v2,0.06484,,0.279,0.17146118721461187,0.3299086757990868,76.75985663082437,62.183861517976034,80.34607612456747
2021-06-04 00:10:39.600961-04:00,westus,E2s v3,0.043201,,0.178,0.08710045662100456,0.16712328767123288,75.72977528089888,50.400948885976405,74.1502213114754
2021-06-04 00:10:39.600961-04:00,westus,E8s v3,0.163464,,0.712,0.3485159817351598,0.6687214611872146,77.04157303370785,53.09712938093678,75.55574189143053
2021-06-04 00:10:39.600961-04:00,westus,NC12s v3,,,7.956,5.067922374429224,7.6377853881278535,,,
2021-06-04 00:10:39.600961-04:00,westus,E4s v3,0.086402,,0.296,0.17431506849315068,0.3343607305936073,70.81013513513513,50.43343025540275,74.15904677364288
2021-06-04 00:10:39.600961-04:00,westus,NC4as T4 v3,,,0.631,0.40399543378995434,0.7195205479452055,,,
2021-06-04 00:10:39.600961-04:00,westus,NC6s v3,,,3.978,2.5340182648401828,3.8188356164383563,,,
2021-06-04 00:10:39.600961-04:00,westus,NV12s v2,0.1534,,1.534,,,90.0,,
2021-06-04 00:10:39.600961-04:00,westus,H8,0.239546,,0.582,0.7232876712328767,1.4756849315068492,58.84089347079037,66.88095075757575,83.76713112090972
2021-06-04 00:10:39.600961-04:00,japaneast,NC8as T4 v3,0.175367,,1.015,0.6497716894977169,1.1573059360730593,82.72246305418719,73.0109817287421,84.84696271453936
2021-06-04 00:10:39.600961-04:00,japaneast,A8 v2,0.11105,,0.75,,,85.19333333333333,,
2021-06-04 00:10:39.600961-04:00,westus,H16,,,3.218,1.4465753424657535,2.9513698630136984,,,
2021-06-04 00:10:39.600961-04:00,japaneast,A4m v2,,,0.39,,,,,
2021-06-04 00:10:39.600961-04:00,japaneast,H8m,,,2.587,1.0280821917808218,2.217808219178082,,,
2021-06-04 00:10:39.600961-04:00,japaneast,D4as v4,,,0.248,0.14634703196347032,0.2827625570776256,,,
2021-06-04 00:10:39.600961-04:00,japaneast,D8as v4,,,0.496,0.29269406392694064,0.5654109589041096,,,
2021-06-04 00:10:39.600961-04:00,japaneast,DS3 v2,0.085891,,0.409,0.1735159817351598,0.36095890410958903,78.9997555012225,50.49966052631579,76.20477039848197
2021-06-04 00:10:39.600961-04:00,japaneast,F8s v2,,,0.428,0.25353881278538815,0.4632420091324201,,,
2021-06-04 00:10:39.600961-04:00,japaneast,F4s v2,,,0.5133,0.1267123287671233,0.23162100456621004,,,
2021-06-04 00:10:39.600961-04:00,japaneast,E2s v3,,,0.16,0.09406392694063927,0.18047945205479451,,,
2021-06-04 00:10:39.600961-04:00,japaneast,E8s v3,,,0.76,0.3763698630136986,0.7219178082191781,,,
2021-06-04 00:10:39.600961-04:00,japaneast,NC6s v3,0.553608,,4.194,2.6715753424657533,4.766095890410959,86.8,79.27784437892578,88.38445527053244
2021-06-04 00:10:39.600961-04:00,japaneast,E4s v3,0.088512,,0.38,0.18812785388127853,0.36095890410958903,76.70736842105264,52.951145631067966,75.47864895635674
2021-06-04 00:10:39.600961-04:00,japaneast,NC12s v3,,,8.388,5.343150684931507,9.532191780821918,,,
2021-06-04 00:10:39.600961-04:00,japaneast,NC4as T4 v3,0.122671,,0.71,0.45445205479452055,0.8094748858447488,82.72239436619718,73.00683345892992,84.84560767169653
2021-06-04 00:10:39.600961-04:00,japaneast,H16,,,2.291,1.5345890410958904,3.310159817351598,,,
2021-06-04 00:10:39.600961-04:00,japaneast,H8,0.316364,,1.145,0.7672374429223744,1.6550228310502284,72.36995633187773,58.76582889450974,80.88461415367635
2021-06-04 00:10:39.600961-04:00,southindia,A8 v2,,,0.433,,,,,
2021-06-04 00:10:39.600961-04:00,southindia,A4m v2,0.069682,,0.301,,,76.84983388704319,,
2021-06-04 00:10:39.600961-04:00,southindia,F8s v2,0.07854,,1.062,0.22157534246575342,0.4047945205479452,92.6045197740113,64.55381761978362,80.59756345177664
